Station,Date,Max Temp (F),Min Temp (F),Latitude,Longitude,GDD,Cumulative_GDD
T.H.210 - Tamarack - MP 186.3    MN US MNDOT,25-09-2023,60.799988,55.21998,46.64413834,-93.07975006,8.01,56019.33041
U.S.2 - Gowan - MP 225.1         MN US MNDOT,25-09-2023,59.71998,55.39999,46.87305069,-92.86100006,7.56,56026.8904
U.S.2 - Cohasset - MP 174.3      MN US MNDOT,25-09-2023,62.24002,54.49999,47.29679108,-93.70240784,8.37,56035.2604
U.S.53 - Cook - MP 97.5          MN US MNDOT,25-09-2023,62.59999,52.88,47.89173889,-92.77429199,7.74,56043.0004
T.H.65 - Buck Lake - MP 192.9    MN US MNDOT,25-09-2023,60.61998,53.24002,47.61225891,-93.19428253,6.93,56049.9304
T.H.59 - Lancaster - MP 421.9    MN US MNDOT,25-09-2023,69.440025,51.26001,48.90544128,-96.79892731,10.35,56060.28041
T.H.59 - Thief River - MP 363.4  MN US MNDOT,25-09-2023,64.39999,55.58,48.17654037,-96.20690918,9.99,56070.27041
T.H.9 - Beltrami - MP 212.5      MN US MNDOT,25-09-2023,65.29999,55.94002,47.57138062,-96.53217316,10.62,56080.89041
T.H.11 - Warroad - MP 87.1       MN US MNDOT,25-09-2023,66.74002,55.040024,48.89450836,-95.42524719,10.89,56091.78044
T.H.72 - Baudette - MP 67.85     MN US MNDOT,25-09-2023,65.48,54.140022,48.89450836,-94.56025696,9.81,56101.59045
T.H.89 - Red Lake - MP 19.13     MN US MNDOT,25-09-2023,62.96001,55.94002,47.77656174,-95.00585175,9.45,56111.04046
T.H.1 - Goodridge - MP 71.8      MN US MNDOT,25-09-2023,64.58,55.94002,48.1223793,-95.62496185,10.26,56121.30047
T.H.2 - Lengby - MP 75.8         MN US MNDOT,25-09-2023,64.04002,57.19999,47.53178024,-95.66613007,10.62,56131.92048
T.H.71 - Lake Itasca - MP 281.1  MN US MNDOT,25-09-2023,61.16001,56.66001,47.18767929,-95.13179016,8.91,56140.83049
U.S.71 - Clarissa - MP 197.5     MN US MNDOT,25-09-2023,,,46.11394119,-94.91677094,,
T.H.200 - Longville - MP 144.0   MN US MNDOT,25-09-2023,63.860012,56.11998,47.0528183,-94.21450043,9.99,56150.82048
T.H.210 - Motley - MP 101.0      MN US MNDOT,25-09-2023,62.24002,57.74002,46.3434906,-94.64286041,9.99,56160.8105
T.H.23 - Richmond - MP 187.8     MN US MNDOT,25-09-2023,65.29999,57.38,45.45101166,-94.48594666,11.34,56172.1505
T.H.47 - Isle - MP 89.0          MN US MNDOT,25-09-2023,60.799988,55.39999,46.11800003,-93.43245697,8.1,56180.25049
U.S.169 - Waukenabo - MP 272.9   MN US MNDOT,25-09-2023,62.59999,55.39999,46.78295898,-93.61335754,9,56189.25048
U.S.169 - Farm Island - MP 245.4 MN US MNDOT,25-09-2023,62.060013,55.76001,46.43484879,-93.74376678,8.91,56198.16049
I-94 - Fergus Falls - MP 61.5    MN US MNDOT,25-09-2023,62.96001,53.96001,46.20746994,-96.01892853,8.46,56206.6205
T.H.27 - Herman - MP 36.5        MN US MNDOT,25-09-2023,75.56001,53.78,45.80355072,-96.23370361,14.67,56221.2905
T.H.10 - Frazee - MP 55.2        MN US MNDOT,25-09-2023,61.88,56.299988,46.70597076,-95.69174194,9.09,56230.3805
I-94 - Evansville - MP 82.8      MN US MNDOT,25-09-2023,62.24002,54.140022,45.99848938,-95.72994995,8.19,56238.57052
U.S.12 - Holloway - MP 27.0      MN US MNDOT,25-09-2023,66.74002,53.41998,45.28256989,-95.91149139,10.08,56248.65052
U.S.75 - Kent - MP 222           MN US MNDOT,25-09-2023,66.38,51.61998,46.47061157,-96.71227264,9,56257.65051
T.H.9 - Murdock - MP 24.5        MN US MNDOT,25-09-2023,67.28,55.21998,45.3259201,-95.37902069,11.25,56268.9005
U.S.75 - Ortonville - MP 132.7   MN US MNDOT,25-09-2023,65.84002,53.96001,45.2689209,-96.38938904,9.9,56278.80051
T.H.34 - Osage - MP 65.0         MN US MNDOT,25-09-2023,62.96001,57.19999,46.92063141,-95.26937866,10.08,56288.88051
T.H.52 - Coates - MP 110.4       MN US MNDOT,25-09-2023,66.01998,58.640022,44.66492081,-93.00971985,12.33,56301.21051
T.H.65 - East Bethel - MP 25.8   MN US MNDOT,25-09-2023,62.41998,58.09999,45.34666824,-93.23731232,10.26,56311.4705
I-35 - Medford - MP 52.1         MN US MNDOT,25-09-2023,68.89999,54.860012,44.23244858,-93.27835083,11.88,56323.3505
T.H.52 - Zumbrota - MP 73.9      MN US MNDOT,25-09-2023,70.34002,57.560013,44.2394104,-92.6500473,13.95,56337.30052
U.S.63 - Lake City - MP 62.9     MN US MNDOT,25-09-2023,66.56001,58.640022,44.38240814,-92.37014771,12.6,56349.90053
U.S.218 - Lyle - MP 4            MN US MNDOT,25-09-2023,69.26001,54.68,43.55812073,-92.94940948,11.97,56361.87054
U.S.63 - Le Roy - MP 0.5         MN US MNDOT,25-09-2023,70.88,56.48,43.50838852,-92.36969757,13.68,56375.55054
I-90 - La Crescent - MP 276.4    MN US MNDOT,25-09-2023,69.79999,62.060013,43.85789871,-91.30422974,15.93,56391.48054
I-90 - Magnolia - MP 21.6        MN US MNDOT,25-09-2023,68.18,55.21998,43.63808823,-96.08824921,11.7,56403.18053
I-90 - Welcome - MP 93.7         MN US MNDOT,25-09-2023,69.26001,56.840023,43.68109894,-94.6151886,13.05,56416.23055
I-90 - Wells - MP 138.7          MN US MNDOT,25-09-2023,68.36001,56.11998,43.65769958,-93.72737885,12.24,56428.47054
T.H.60 - Mountain Lake - MP 48   MN US MNDOT,25-09-2023,69.98,54.49999,43.91899109,-94.99980164,12.24,56440.71054
U.S.14 - Springfield - MP 80.7   MN US MNDOT,25-09-2023,70.51998,56.840023,44.26805115,-94.89512634,13.68,56454.39054
T.H.30 - Mapleton - MP 146.8     MN US MNDOT,25-09-2023,70.51998,56.48,43.89870834,-93.91436768,13.5,56467.89053
T.H.212 - Dawson - MP 24.1       MN US MNDOT,25-09-2023,67.460014,53.78,44.9353714,-95.96169281,10.62,56478.51053
U.S.75 - Trosky - MP 30.3        MN US MNDOT,25-09-2023,69.79999,55.94002,43.92211151,-96.2649765,12.87,56491.38054
T.H.68 - Milroy - MP 59.0        MN US MNDOT,25-09-2023,69.61998,55.040024,44.39968872,-95.47245789,12.33,56503.71054
T.H.68 - Taunton - MP 22.9       MN US MNDOT,25-09-2023,69.98,56.48,44.58692932,-96.05168152,13.23,56516.94054
T.H.212 - Hector - MP 84.4       MN US MNDOT,25-09-2023,69.98,57.019978,44.76047134,-94.84316254,13.5,56530.44053
U.S.75 - Canby - MP 84.0         MN US MNDOT,25-09-2023,68.36001,55.76001,44.67417145,-96.27693176,12.06,56542.50054
U.S.12 - Atwater - MP 85.4       MN US MNDOT,25-09-2023,67.460014,55.39999,45.13904953,-94.81175995,11.43,56553.93054
U.S.14 - Florence - MP 21.2      MN US MNDOT,25-09-2023,67.28,56.11998,44.24031067,-96.04634094,11.7,56565.63053
U.S.12 - Delano - MP 140.4       MN US MNDOT,25-09-2023,63.319977,60.08,45.03544998,-93.7660675,11.7,56577.33052
U.S.61 - Winona                  MN US MNDOT,25-09-2023,67.81998,58.46001,43.97877121,-91.429039,13.14,56590.47052
I-35 Moose Lake - MP 216         MN US MNDOT,25-09-2023,60.44002,55.58,46.45278168,-92.73010254,8.01,56598.48053
U.S.169 Princeton - MP 176.9     MN US MNDOT,25-09-2023,61.16001,58.819977,45.55337143,-93.58489227,9.99,56608.47052
T.H.61 Schroeder - MP 79         MN US MNDOT,25-09-2023,63.49999,57.38,47.54442978,-90.89589691,10.44,56618.91051
T.H.61 Grand Marais MP 110.8     MN US MNDOT,25-09-2023,67.64002,58.819977,47.75836182,-90.31385803,13.23,56632.14051
U.S.2 - Solway - MP 99.7         MN US MNDOT,25-09-2023,61.16001,56.48,47.5232811,-95.16248322,8.82,56640.96052
T.H.1 - Warren - MP 11.5         MN US MNDOT,25-09-2023,65.11998,55.21998,48.19535065,-96.8911438,10.17,56651.1305
T.H.11 - Karlstad - MP 37.7      MN US MNDOT,25-09-2023,64.76001,55.94002,48.64707947,-96.38069916,10.35,56661.48051
T.H.371 - Nisswa - MP 46.2       MN US MNDOT,25-09-2023,63.68,57.19999,46.52462006,-94.29614258,10.44,56671.92051
U.S.53 - Piedmont Ave - MP 2.7   MN US MNDOT,25-09-2023,61.340023,58.46001,46.77138138,-92.13751984,9.9,56681.82052
Twin Lakes I-35 Mile Post 1,26-09-2023,71.960014,54.140022,43.5083313,-93.35405731,13.05,56694.87054
Silver Lake TH 7 Mile Post 1,26-09-2023,66.919975,58.46001,44.9068,-94.1191,12.69,56707.56054
Little Chicago I-35 Mile Post 70,26-09-2023,66.74002,56.299988,44.47850037,-93.29242706,11.52,56719.08054
Rush City I-35 Mile Post 157,26-09-2023,67.64002,57.560013,45.64292145,-92.99275208,12.6,56731.68056
Rutledge I-35 Mile Post 198,26-09-2023,70.51998,57.19999,46.21257019,-92.83856201,13.86,56745.54054
Beaver Creek I-90 Mile Post 4,26-09-2023,68.71998,50.360012,43.6083,-96.3779,9.54,56755.08054
I-90 Mile Post 35,26-09-2023,67.99999,52.519978,43.63734055,-95.76991272,10.26,56765.34052
I-90 Mile Post 67,26-09-2023,71.59999,49.99999,43.63869095,-95.1185379,10.8,56776.14052
Blue Earth I-90 Mile Post 119,26-09-2023,71.419975,54.860012,43.66305161,-94.12243652,13.14,56789.28051
Dexter I-90 Mile Post 195,26-09-2023,69.61998,55.76001,43.72716141,-92.6813736,12.69,56801.9705
Jct CR 7 I-90 Mile Post 226,26-09-2023,67.28,57.19999,43.95563889,-92.20514679,12.24,56814.2105
Ridgeway I-90 Mile Post 261,26-09-2023,65.11998,54.49999,43.91191864,-91.5435791,9.81,56824.02048
Dilworth I-94 Mile Post 5,26-09-2023,75.56001,52.88,46.84679031,-96.6681366,14.22,56838.24049
Rothsay I-94 Mile Post 38,26-09-2023,70.69999,52.88,46.49066162,-96.29125214,11.79,56850.03048
Alexandria I-94 Mile Post 104,26-09-2023,69.26001,57.74002,45.8376503,-95.36621857,13.5,56863.5305
Sauk Center I-94 Mile Post 128,26-09-2023,68.54002,59.89999,45.71310043,-94.93144989,14.22,56877.7505
Clearwater I-94 Mile Post 180,26-09-2023,66.919975,59.540024,45.39469147,-94.02561188,13.23,56890.9805
Shooks MN-1 Mile Post 34,26-09-2023,73.76001,50.540024,47.87430954,-94.43242645,12.15,56903.13052
Ely MN-1 Mile Post 275,26-09-2023,68.18,48.91998,47.85440063,-92.04811096,9.09,56912.22052
Emily MN-6 Mile Post 29,26-09-2023,70.69999,54.319977,46.68822098,-93.95449066,12.51,56924.7305
Clara City MN-7 Mile Post 89,26-09-2023,69.61998,56.66001,44.9493,-95.4095,13.14,56937.8705
Lester Prairie MN-7 Mile Post 161,26-09-2023,65.66001,59.71998,44.9061,-93.9864,12.69,56950.56049
Mayer TH 7 Mile Post 167,26-09-2023,65.11998,59.540024,44.9059,-93.8695,12.33,56962.8905
MN-7 Mile Post 11,26-09-2023,74.11998,48.74002,48.57236099,-96.91487885,12.06,56974.95049
MN-11 Mile Post 62,26-09-2023,73.39999,51.799988,48.81951141,-95.96101379,12.6,56987.55048
Brichdale MN-11 Mile Post 157,26-09-2023,69.79999,48.560013,48.62768173,-94.0670929,9.9,56997.45047
MN-11 Mile Post 199,26-09-2023,71.59999,53.59999,48.60179138,-93.3734436,12.6,57010.05046
Lake Benton US-14 Mile Post 7,26-09-2023,63.68,55.040024,44.27025986,-96.32003784,9.36,57019.41047
Byron US-14 Mile Post 200,26-09-2023,66.38,54.860012,44.0243988,-92.70819855,10.62,57030.03048
Hendricks MN-19 Mile Post 2,26-09-2023,66.38,57.019978,44.45888901,-96.43522644,11.7,57041.73047
Morton MN-19 Mile Post 78,26-09-2023,68.54002,58.99999,44.54470825,-94.99542236,13.77,57055.50047
Winthrop MN-19 Mile Post 108,26-09-2023,,,44.54319,-94.41412354,,
Hanley Falls MN-23 Mile Post 94,26-09-2023,68.54002,57.019978,44.69161987,-95.61401367,12.78,57068.28047
MN-23 Mile Post 215,26-09-2023,67.28,57.019978,45.60781097,-94.03077698,12.15,57080.43046
Lastrup MN-25 Mile Post 140,26-09-2023,66.74002,57.19999,46.14426041,-94.10410309,11.97,57092.40047
Graceville MN-28 Mile Post 19,26-09-2023,71.06001,56.48,45.5582,-96.4939,13.77,57106.17047
Langhei Township MN-29 Mile Post 46,26-09-2023,70.69999,58.640022,45.4884,-95.5622,14.67,57120.84048
Dovray MN-30 Mile Post 49,26-09-2023,70.34002,55.39999,44.05717087,-95.59729767,12.87,57133.71048
Waseca TH 14 Mile Post ??,26-09-2023,67.28,57.019978,44.0598,-93.4945,12.15,57145.86047
Caledonia MN-44 Mile Post 60,26-09-2023,68.36001,56.299988,43.71932983,-91.43675232,12.33,57158.19047
Squaw Lake MN-46 Mile Post 25,26-09-2023,73.39999,51.61998,47.60356903,-94.12674713,12.51,57170.70045
Cannon Falls US-52 Mile Post 90,26-09-2023,64.940025,56.840023,44.40924835,-92.8584671,10.89,57181.59048
Georgeville MN-55 Mile Post 98,26-09-2023,67.460014,59.18,45.4324,-94.9324,13.32,57194.91049
Mahnomen US-59 Mile Post 296,26-09-2023,71.78,51.26001,47.27416992,-95.9336319,11.52,57206.43049
Madelia US-60 Mile Post 86,26-09-2023,70.16001,55.76001,44.07556152,-94.36824799,12.96,57219.3905
Anderson Road TH 53 Mile Post 5.5,26-09-2023,65.11998,56.66001,46.7948,-92.157,10.89,57230.2805
Red Wing US-61 Mile Post 101,26-09-2023,64.58,58.819977,44.60102081,-92.69779205,11.7,57241.98048
Grand Portage MN-61 Mile Post 146,26-09-2023,64.58,55.39999,47.97642136,-89.68496704,9.99,57251.97048
Chamberlain MN-64 Mile Post 42,26-09-2023,68.89999,55.39999,46.91173172,-94.72292328,12.15,57264.12047
Pliny MN-65 Mile Post 98,26-09-2023,68.54002,54.860012,46.33975983,-93.26204681,11.7,57275.82048
Ball Bluff MN-65 Mile Post 145,26-09-2023,69.440025,50.540024,46.97835922,-93.27368927,9.99,57285.81051
Effie MN-1 Mile Post 194,26-09-2023,71.06001,48.019978,47.84037018,-93.48518372,10.53,57296.34051
N. of Upper Red Lake MN-72 Mile Post 40,26-09-2023,71.419975,46.39999,48.20714951,-94.55400848,10.71,57307.0505
Tenney US-75 Mile Post 188,26-09-2023,71.06001,52.69999,46.04312897,-96.49417877,11.88,57318.9305
Ottertail MN-78 Mile Post 34,26-09-2023,71.419975,56.840023,46.40365982,-95.60212708,14.13,57333.0605
Gatzke MN-89 Mile Post 96,26-09-2023,74.11998,50.540024,48.43645859,-95.73119354,12.33,57345.3905
St. Vincent MN-171 Mile Post 2,26-09-2023,74.29999,49.640022,48.9708519,-97.2016983,12.15,57357.5405
Anthony MN-200 Mile Post 9,26-09-2023,63.49999,50.71998,47.2959404,-96.73165131,7.11,57364.65048
Mehurin US-212 Mile Post 1,26-09-2023,69.79999,58.640022,44.9362,-96.4418,14.22,57378.87049
East Grand Forks US-2 Mile Post 8,26-09-2023,73.39999,52.88,47.88077927,-96.91683197,13.14,57392.01048
Cass Lake US-2 Mile Post 131,26-09-2023,71.59999,54.68,47.37995148,-94.58698273,13.14,57405.15048
Lake Park US-10 Mile Post 32,26-09-2023,72.14002,53.41998,46.87744904,-96.11144257,12.78,57417.93048
Verndale US-10 Mile Post 94,26-09-2023,70.69999,55.21998,46.41334152,-95.05438995,12.96,57430.89046
Rice US-10 Mile Post 162,26-09-2023,67.28,57.38,45.76654053,-94.23284149,12.33,57443.22046
Canton US-52 Mile Post 2,26-09-2023,66.01998,57.019978,43.5149498,-91.88498688,11.52,57454.74044
Cotton US-53 Mile Post 41,26-09-2023,69.61998,51.08,47.21126938,-92.48769379,10.35,57465.09043
Ash Lake US-53 Mile Post 129,26-09-2023,69.79999,41.540024,48.29423904,-92.97046661,9.9,57474.99043
Brooks US-59 Mile Post 331,26-09-2023,73.58,52.16001,47.76911163,-96.00102234,12.87,57487.86043
Kellogg US-61 Mile Post 53,26-09-2023,67.64002,58.640022,44.28482056,-91.9896698,13.14,57501.00045
Rochester US-63 Mile Post 32,26-09-2023,70.88,58.640022,43.90233994,-92.4822998,14.76,57515.76046
MN-71 Mile Post 43,26-09-2023,66.01998,52.519978,44.08369064,-95.11994934,9.27,57525.03044
Margie US-71 Mile Post 379,26-09-2023,71.960014,47.840023,48.1346283,-93.878479,10.98,57536.01045
Mankato US-169 Mile Post 52,26-09-2023,69.08,59.540024,44.15433884,-94.03397369,14.31,57550.32046
St. Peter US-169 Mile Post 69,26-09-2023,71.06001,57.91998,44.36553955,-93.96315002,14.49,57564.81046
Belle Plaine US-169 Mile Post 86,26-09-2023,67.28,59.89999,44.57226944,-93.84269714,13.59,57578.40045
Milaca US-169 Mile Post 200,26-09-2023,70.34002,57.019978,45.87583923,-93.66407776,13.68,57592.08045
Hinckley I-35 Mile Post 181,26-09-2023,71.419975,58.46001,45.98503876,-92.94818115,14.94,57607.02044
Roosevelt MN-11 Mile Post 108,26-09-2023,70.34002,51.799988,48.78936005,-95.05103302,11.07,57618.09045
New Prague MN-19 Mile Post 149,26-09-2023,65.84002,57.560013,44.54364014,-93.62481689,11.7,57629.79046
Thompson Hill I-35 Mile Post 248,26-09-2023,63.140022,56.66001,46.71652985,-92.24900055,9.9,57639.69048
Blatnik Bridge,26-09-2023,61.88,60.26001,46.7469101,-92.09951782,11.07,57650.76049
I-35 and Garfield Avenue,26-09-2023,63.319977,58.819977,46.7718,-92.115,11.07,57661.83046
Lafayette Tunnel MN-61 Mile Post 32,26-09-2023,,,47.09482956,-91.55403137,,
MN-53 and 135 - Midway,26-09-2023,68.54002,54.140022,47.51575851,-92.5267868,11.34,57673.17048
I-494 and MN-5 I-494 Mile Post 18,26-09-2023,64.940025,59.89999,44.94374084,-93.4570694,12.42,57685.59049
Burnsville I-35W Mile Post 4,26-09-2023,66.38,61.16001,44.79764938,-93.28955841,13.77,57699.3605
Maple Grove I-94 Mile Post 217,26-09-2023,66.01998,60.26001,45.09209061,-93.44753265,13.14,57712.50049
Little Canada I-694 Mile Post 46,26-09-2023,,,45.03765869,-93.09236145,,
Cayuga Street Br. I-35E Mile Post 109,26-09-2023,65.11998,59.71998,44.96786118,-93.08812714,12.42,57724.92047
MN-110 and I-494 MN-10 Mile Post 5,26-09-2023,66.74002,60.799988,44.87607956,-93.07833862,13.77,57738.69048
Twig MN-53 Mile Post 21,26-09-2023,66.38,53.78,46.92406845,-92.41307068,10.08,57748.77048
Mitchell Bridge MN-169 Mile Post 343,26-09-2023,70.88,51.08,47.4451,-92.8876,10.98,57759.75048
Silver Cliff MN-61 Mile Post 30,26-09-2023,64.39999,58.640022,47.06996918,-91.59155273,11.52,57771.27048
I-35W at Mississippi I-35W Mile Post 19,26-09-2023,,,46.66918945,-92.31817627,,
Blatnick Bridge South Abutment,26-09-2023,63.319977,60.799988,46.7341,-92.0971,12.06,57783.33046
Albert Lea I-35 Mile Post 30,26-09-2023,68.18,55.94002,43.92010117,-93.27761841,12.06,57795.39047
Atkinson Bridge I-35 Mile Post 231,26-09-2023,,,46.6278,-92.5319,,
I-94 at Red River Bridge,26-09-2023,74.84002,55.76001,46.8471,-96.7774,15.3,57810.69049
T.H.38 - Marcell - MP 27.5       MN US MNDOT,26-09-2023,69.61998,52.16001,47.58536911,-93.67510223,10.89,57821.58048
T.H.210 - Tamarack - MP 186.3    MN US MNDOT,26-09-2023,67.460014,54.68,46.64413834,-93.07975006,11.07,57832.65049
U.S.2 - Gowan - MP 225.1         MN US MNDOT,26-09-2023,67.09999,53.060013,46.87305069,-92.86100006,10.08,57842.73049
U.S.2 - Cohasset - MP 174.3      MN US MNDOT,26-09-2023,69.79999,52.88,47.29679108,-93.70240784,11.34,57854.07049
U.S.53 - Cook - MP 97.5          MN US MNDOT,26-09-2023,69.98,50.18,47.89173889,-92.77429199,10.08,57864.15049
T.H.65 - Buck Lake - MP 192.9    MN US MNDOT,26-09-2023,70.51998,49.28,47.61225891,-93.19428253,10.26,57874.41048
T.H.59 - Lancaster - MP 421.9    MN US MNDOT,26-09-2023,77.18,51.44002,48.90544128,-96.79892731,14.31,57888.72049
T.H.59 - Thief River - MP 363.4  MN US MNDOT,26-09-2023,76.460014,52.69999,48.17654037,-96.20690918,14.58,57903.30049
T.H.9 - Beltrami - MP 212.5      MN US MNDOT,26-09-2023,75.919975,52.519978,47.57138062,-96.53217316,14.22,57917.52047
T.H.11 - Warroad - MP 87.1       MN US MNDOT,26-09-2023,70.51998,54.140022,48.89450836,-95.42524719,12.33,57929.85047
T.H.72 - Baudette - MP 67.85     MN US MNDOT,26-09-2023,76.09999,47.48,48.89450836,-94.56025696,13.05,57942.90046
T.H.89 - Red Lake - MP 19.13     MN US MNDOT,26-09-2023,75.19999,49.28,47.77656174,-95.00585175,12.6,57955.50046
T.H.1 - Goodridge - MP 71.8      MN US MNDOT,26-09-2023,73.58,49.640022,48.1223793,-95.62496185,11.79,57967.29046
T.H.2 - Lengby - MP 75.8         MN US MNDOT,26-09-2023,72.68,55.94002,47.53178024,-95.66613007,14.31,57981.60047
T.H.71 - Lake Itasca - MP 281.1  MN US MNDOT,26-09-2023,70.69999,50.71998,47.18767929,-95.13179016,10.71,57992.31045
U.S.71 - Clarissa - MP 197.5     MN US MNDOT,26-09-2023,,,46.11394119,-94.91677094,,
T.H.200 - Longville - MP 144.0   MN US MNDOT,26-09-2023,70.88,53.96001,47.0528183,-94.21450043,12.42,58004.73046
T.H.210 - Motley - MP 101.0      MN US MNDOT,26-09-2023,69.440025,58.46001,46.3434906,-94.64286041,13.95,58018.68047
T.H.23 - Richmond - MP 187.8     MN US MNDOT,26-09-2023,67.09999,59.71998,45.45101166,-94.48594666,13.41,58032.09046
T.H.47 - Isle - MP 89.0          MN US MNDOT,26-09-2023,67.81998,56.66001,46.11800003,-93.43245697,12.24,58044.33045
U.S.169 - Waukenabo - MP 272.9   MN US MNDOT,26-09-2023,69.08,53.78,46.78295898,-93.61335754,11.43,58055.76045
U.S.169 - Farm Island - MP 245.4 MN US MNDOT,26-09-2023,69.79999,57.38,46.43484879,-93.74376678,13.59,58069.35045
I-94 - Fergus Falls - MP 61.5    MN US MNDOT,26-09-2023,70.16001,57.91998,46.20746994,-96.01892853,14.04,58083.39044
T.H.27 - Herman - MP 36.5        MN US MNDOT,26-09-2023,78.26001,63.860012,45.80355072,-96.23370361,21.06,58104.45046
T.H.10 - Frazee - MP 55.2        MN US MNDOT,26-09-2023,69.61998,58.09999,46.70597076,-95.69174194,13.86,58118.31044
I-94 - Evansville - MP 82.8      MN US MNDOT,26-09-2023,68.54002,57.38,45.99848938,-95.72994995,12.96,58131.27045
U.S.12 - Holloway - MP 27.0      MN US MNDOT,26-09-2023,69.440025,57.38,45.28256989,-95.91149139,13.41,58144.68046
U.S.75 - Kent - MP 222           MN US MNDOT,26-09-2023,72.68,54.319977,46.47061157,-96.71227264,13.5,58158.18045
T.H.9 - Murdock - MP 24.5        MN US MNDOT,26-09-2023,67.99999,58.819977,45.3259201,-95.37902069,13.41,58171.59043
U.S.75 - Ortonville - MP 132.7   MN US MNDOT,26-09-2023,69.440025,58.28,45.2689209,-96.38938904,13.86,58185.45045
T.H.34 - Osage - MP 65.0         MN US MNDOT,26-09-2023,69.79999,55.58,46.92063141,-95.26937866,12.69,58198.14044
T.H.52 - Coates - MP 110.4       MN US MNDOT,26-09-2023,65.11998,59.540024,44.66492081,-93.00971985,12.33,58210.47044
T.H.65 - East Bethel - MP 25.8   MN US MNDOT,26-09-2023,66.919975,58.99999,45.34666824,-93.23731232,12.96,58223.43043
I-35 - Medford - MP 52.1         MN US MNDOT,26-09-2023,67.81998,57.91998,44.23244858,-93.27835083,12.87,58236.30041
T.H.52 - Zumbrota - MP 73.9      MN US MNDOT,26-09-2023,65.66001,58.09999,44.2394104,-92.6500473,11.88,58248.18041
